villa-fontanestrasse/innen	kablow-bad-badewanne-dachschraege-holzbalken.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339354.jpg?k=9c82a1904abe37bb254090fa17002f86a10894490ae1363c5c1c4f661df67313&o=	Bad mit Badewanne unter der Dachschräge, Holzbalken und Fenster	Bäder-Abschnitt (Booking-Foto, echt)
villa-fontanestrasse/innen	kablow-kueche-kochfeld-insel-dunstabzug-seeblick.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339379.jpg?k=458ef6eaf1b6d5bdd7df9353ee0c25a2b9f1a3cf0fbe27ad09ab44ade21d01b6&o=	Küche mit Kochfeld auf der Insel, Dunstabzug und Fenster mit Seeblick	Küche-Abschnitt (Booking-Foto, echt)
villa-fontanestrasse/innen	kablow-kueche-essbereich-gartenblick.jpg	https://seebiotophaus.de/uploads/site-19/foto-interni/interior_kitchen_dining_area_garden_view_original.jpeg	Küche mit Essbereich und Blick in den Garten	Küche-Abschnitt
villa-fontanestrasse/innen	kablow-bad-waschtisch-badewanne-holzbalken.jpg	https://seebiotophaus.de/uploads/site-19/foto-interni/interior_bathroom_vanity_bathtub_wood_beam_original.jpeg	Bad mit Waschtisch, Badewanne und Holzbalken	Bäder-Abschnitt
villa-fontanestrasse/innen	kablow-bad-bodengleiche-dusche-badewanne-graue-fliesen.jpg	https://seebiotophaus.de/uploads/site-19/foto-interni/interior_bathroom_shower_bathtub_gray_tiles_original.jpeg	Bad mit bodengleicher Dusche, Badewanne und grauen Fliesen	Bäder-Abschnitt
villa-fontanestrasse/innen	kablow-badewanne-fenster-blick-richtung-see.jpg	https://seebiotophaus.de/uploads/site-19/foto-interni/interior_bathroom_bathtub_lake_window_view_original.jpeg	Badewanne mit Fenster und Blick Richtung See	Bäder-Abschnitt
villa-am-kruepelsee/aussen	luftaufnahme-villa-am-kruepelsee-stege-hausboot.jpg	https://vierstegehaus.de/uploads/site-17/poza-principalaa.jpg	Luftaufnahme der Villa am Krüpelsee in Zernsdorf mit Stegen, Hausboot und Uferwiese	Hero Villa-Seite, Startseite
villa-am-kruepelsee/innen-unzugeordnet	karl-marx-strasse-009-wintergarten-blick-steg.jpg	https://vierstegehaus.de/uploads/site-17/karl-markx-strasse/karl-markx-strasse_009.png	Wintergarten mit Esstisch und Industrieleuchten, Blick über die Terrasse auf Steg und Krüpelsee	Villa-Innenraum, Zuordnung offen – nicht verwenden
galeriehaus/aussen	seestrasse-41-017-rasen-und-steg-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/seestrasse-41_017.jpg	Rasen und Steg am Großen Zug, Blick über den See auf den Wald am gegenüberliegenden Ufer	Gästehaus-Seite, Region; Stegnutzung nicht bestätigt
galeriehaus/aussen	seestrasse-41-008-garten-steg-gaestehaus.jpg	https://galeriehausamsee.de/uploads/site-16/seestrasse-41_008.jpg	Garten mit alten Kiefern und Steg am Großen Zug, rechts das Gästehaus	Gästehaus-Seite; Stegnutzung nicht bestätigt
